camera_id,district,department,nearest_station,camera_type,vendor,ownership,latitude,longitude,storage_type,retention_days,install_year,connectivity_status,is_synthetic
CAM01721,Surendranagar,Home Department - Police,Panshina,Analog PTZ,Bosch,Government,22.549185,71.970728,Local NVR,7,2016,Offline,TRUE
CAM01722,Surendranagar,Home Department - Police,Patadi,IP Bullet,Honeywell,Government,23.188746,71.7947,Local NVR,7,2018,Offline,TRUE
CAM01723,Surendranagar,Home Department - Police,Patadi,Analog Dome,Dahua,Government,23.188464,71.795196,Cloud,15,2018,Active,TRUE
CAM01724,Surendranagar,Home Department - Police,Patadi,IP Dome,Honeywell,Government,23.188984,71.796041,Cloud,30,2023,Active,TRUE
CAM01725,Surendranagar,Home Department - Police,Patadi,IP Dome,Dahua,Government,23.189524,71.795136,Cloud,30,2020,Offline,TRUE
CAM01726,Surendranagar,Home Department - Police,Sayla,IP Bullet,Honeywell,Government,22.538128,71.480895,Local NVR,15,2025,Offline,TRUE
CAM01727,Surendranagar,Home Department - Police,Sayla,Analog Dome,Hikvision,Government,22.538005,71.48141,Local NVR,7,2017,Active,TRUE
CAM01728,Surendranagar,Home Department - Police,Thangadh,IP PTZ,Hikvision,Government,22.571139,71.198807,Local NVR,7,2019,Maintenance,TRUE
CAM01729,Surendranagar,Home Department - Police,Thangadh,IP Dome,Honeywell,Government,22.572168,71.198972,Cloud,30,2025,Active,TRUE
CAM01730,Surendranagar,Home Department - Police,Vadhwan,IP PTZ,Honeywell,Government,22.705383,71.676327,Cloud,15,2024,Active,TRUE
CAM01731,Surendranagar,Home Department - Police,Vadhwan,IP PTZ,Bosch,Government,22.704614,71.676437,Local NVR,15,2020,Active,TRUE
CAM01732,Surendranagar,Home Department - Police,Vadhwan,Analog Dome,Bosch,Government,22.705253,71.675947,Local NVR,15,2021,Maintenance,TRUE
CAM01733,Surendranagar,Home Department - Police,Vadhwan,Analog Dome,Hikvision,Government,22.706156,71.67645,Cloud,7,2016,Active,TRUE
CAM01734,Surendranagar,Home Department - Police,Zinzuwada,Analog PTZ,Hikvision,Government,23.350461,71.655606,Cloud,7,2018,Active,TRUE
CAM01735,Surendranagar,Home Department - Police,Zinzuwada,IP Dome,Bosch,Government,23.349808,71.655211,Cloud,30,2024,Active,TRUE
CAM01736,Surendranagar,Home Department - Police,Zinzuwada,IP Dome,Bosch,Government,23.350341,71.654658,Cloud,7,2019,Active,TRUE
CAM01737,Surendranagar,Home Department - Police,Zinzuwada,Analog Dome,Honeywell,Government,23.349246,71.654944,Cloud,7,2019,Maintenance,TRUE
CAM01738,Surendranagar,Home Department - Police,urendranagar City A Di,IP Dome,CP Plus,Government,22.72603,71.627749,Local NVR,7,2020,Maintenance,TRUE
CAM01739,Surendranagar,Home Department - Police,urendranagar City A Di,IP Dome,CP Plus,Government,22.725897,71.628209,Cloud,30,2022,Active,TRUE
CAM01740,Surendranagar,Home Department - Police,urendranagar City B Di,Analog Dome,Dahua,Government,22.719455,71.660885,Cloud,30,2022,Active,TRUE
CAM01741,Surendranagar,Home Department - Police,urendranagar City B Di,IP PTZ,Dahua,Government,22.718989,71.659315,Cloud,15,2022,Active,TRUE
CAM01742,Surendranagar,Home Department - Police,urendranagar City B Di,IP Dome,Bosch,Government,22.719332,71.660425,Cloud,30,2022,Active,TRUE
CAM01743,Surendranagar,Home Department - Police,urendranagar City B Di,IP PTZ,Hikvision,Government,22.718379,71.659503,Cloud,30,2018,Active,TRUE
CAM01744,Surendranagar,Home Department - Police,Bajana,Analog PTZ,Honeywell,Government,23.064292,71.750037,Local NVR,15,2022,Offline,TRUE
CAM01745,Surendranagar,Home Department - Police,Bajana,IP Bullet,Hikvision,Government,23.063065,71.750945,Local NVR,7,2022,Active,TRUE
CAM01746,Surendranagar,Home Department - Police,Nani Moldi,IP Dome,CP Plus,Government,22.41515,71.128314,Cloud,15,2017,Active,TRUE
CAM01747,Surendranagar,Home Department - Police,Nani Moldi,IP Bullet,Bosch,Government,22.413508,71.128719,Local NVR,15,2017,Active,TRUE
CAM01748,Surendranagar,Home Department - Police,Nani Moldi,IP Bullet,CP Plus,Government,22.414154,71.128854,Local NVR,7,2024,Offline,TRUE
CAM01749,Surendranagar,Home Department - Police,Nani Moldi,IP Bullet,Dahua,Government,22.413384,71.127745,Local NVR,7,2020,Active,TRUE
CAM01750,Tapi,Home Department - Police,Kakrapar,IP Dome,CP Plus,Government,21.201643,73.41698,Cloud,30,2024,Active,TRUE
CAM01751,Tapi,Home Department - Police,Kakrapar,IP PTZ,Hikvision,Government,21.201564,73.416574,Cloud,30,2016,Offline,TRUE
CAM01752,Tapi,Home Department - Police,Kakrapar,Analog PTZ,Hikvision,Government,21.201477,73.415566,Cloud,30,2024,Active,TRUE
CAM01753,Tapi,Home Department - Police,Mahila,Analog PTZ,Dahua,Government,21.109671,73.386164,Cloud,7,2018,Active,TRUE
CAM01754,Tapi,Home Department - Police,Mahila,Analog Dome,Hikvision,Government,21.109971,73.386144,Local NVR,30,2016,Active,TRUE
CAM01755,Tapi,Home Department - Police,Mahila,Analog Dome,Honeywell,Government,21.110282,73.387505,Cloud,7,2016,Maintenance,TRUE
CAM01756,Tapi,Home Department - Police,Nizar,IP PTZ,Bosch,Government,21.477624,74.194604,Cloud,30,2025,Maintenance,TRUE
CAM01757,Tapi,Home Department - Police,Nizar,IP PTZ,CP Plus,Government,21.477566,74.194717,Local NVR,30,2023,Active,TRUE
CAM01758,Tapi,Home Department - Police,Nizar,IP PTZ,Dahua,Government,21.476866,74.194612,Cloud,15,2018,Active,TRUE
CAM01759,Tapi,Home Department - Police,Nizar,IP PTZ,Bosch,Government,21.47724,74.194636,Cloud,15,2016,Active,TRUE
CAM01760,Tapi,Home Department - Police,Songadh,IP PTZ,Bosch,Government,21.167289,73.562406,Local NVR,15,2022,Maintenance,TRUE
CAM01761,Tapi,Home Department - Police,Songadh,IP Bullet,Honeywell,Government,21.167488,73.561319,Cloud,7,2022,Active,TRUE
CAM01762,Tapi,Home Department - Police,Songadh,Analog PTZ,Bosch,Government,21.167937,73.561734,Local NVR,15,2025,Active,TRUE
CAM01763,Tapi,Home Department - Police,Songadh,Analog Dome,Bosch,Government,21.167038,73.560965,Local NVR,30,2017,Maintenance,TRUE
CAM01764,Tapi,Home Department - Police,Uchchhal,IP PTZ,Honeywell,Government,21.16794,73.768946,Local NVR,7,2018,Maintenance,TRUE
CAM01765,Tapi,Home Department - Police,Uchchhal,IP Bullet,Dahua,Government,21.167624,73.76871,Cloud,30,2025,Maintenance,TRUE
CAM01766,Tapi,Home Department - Police,Ukai,Analog PTZ,Bosch,Government,21.234586,73.577485,Cloud,30,2022,Active,TRUE
CAM01767,Tapi,Home Department - Police,Ukai,Analog Dome,Honeywell,Government,21.234552,73.578005,Cloud,30,2025,Active,TRUE
CAM01768,Tapi,Home Department - Police,Ukai,IP Dome,Dahua,Government,21.234596,73.577283,Cloud,15,2016,Active,TRUE
CAM01769,Tapi,Home Department - Police,Ukai,Analog PTZ,Hikvision,Government,21.233544,73.5774,Local NVR,30,2019,Active,TRUE
CAM01770,Tapi,Home Department - Police,Valod,IP Bullet,Dahua,Government,21.04878,73.262223,Local NVR,7,2021,Offline,TRUE
CAM01771,Tapi,Home Department - Police,Valod,IP PTZ,Hikvision,Government,21.04744,73.263004,Local NVR,7,2018,Offline,TRUE
CAM01772,Tapi,Home Department - Police,Valod,IP Bullet,Hikvision,Government,21.048146,73.262264,Cloud,15,2020,Active,TRUE
CAM01773,Tapi,Home Department - Police,Valod,IP PTZ,Bosch,Government,21.048512,73.261663,Local NVR,7,2022,Active,TRUE
CAM01774,Tapi,Home Department - Police,Vyara,Analog Dome,Honeywell,Government,21.110011,73.387874,Cloud,15,2023,Active,TRUE
CAM01775,Tapi,Home Department - Police,Vyara,Analog PTZ,Dahua,Government,21.110519,73.388106,Cloud,15,2025,Active,TRUE
CAM01776,Tapi,Home Department - Police,Vyara,IP Bullet,Hikvision,Government,21.109091,73.387525,Cloud,30,2022,Active,TRUE
CAM01777,Tapi,Home Department - Police,Vyara,Analog PTZ,Honeywell,Government,21.109298,73.387829,Local NVR,7,2017,Offline,TRUE
CAM01778,Tapi,Home Department - Police,Dolvan,IP Bullet,Honeywell,Government,20.901525,73.333627,Local NVR,30,2020,Active,TRUE
CAM01779,Tapi,Home Department - Police,Dolvan,IP Bullet,Dahua,Government,20.901654,73.334953,Local NVR,15,2016,Maintenance,TRUE
CAM01780,Tapi,Home Department - Police,Dolvan,IP Dome,Dahua,Government,20.901381,73.333814,Cloud,7,2023,Offline,TRUE
CAM01781,Tapi,Home Department - Police,Dolvan,IP PTZ,CP Plus,Government,20.900792,73.334356,Local NVR,15,2020,Maintenance,TRUE
CAM01782,Vadodara City,Home Department - Police,Chhani,Analog PTZ,Dahua,Government,22.364918,73.166915,Local NVR,15,2022,Active,TRUE
CAM01783,Vadodara City,Home Department - Police,Chhani,Analog Dome,CP Plus,Government,22.363904,73.167051,Local NVR,15,2020,Active,TRUE
CAM01784,Vadodara City,Home Department - Police,City,Analog PTZ,Honeywell,Government,22.301027,73.214466,Cloud,7,2017,Active,TRUE
CAM01785,Vadodara City,Home Department - Police,City,IP Bullet,Dahua,Government,22.300834,73.213005,Cloud,7,2017,Offline,TRUE
CAM01786,Vadodara City,Home Department - Police,Fategunj,IP Dome,Dahua,Government,22.336101,73.174244,Cloud,7,2016,Offline,TRUE
CAM01787,Vadodara City,Home Department - Police,Fategunj,Analog PTZ,Hikvision,Government,22.335826,73.174257,Cloud,7,2023,Active,TRUE
CAM01788,Vadodara City,Home Department - Police,Gorwa,IP Dome,Hikvision,Government,22.334371,73.157075,Cloud,15,2018,Active,TRUE
CAM01789,Vadodara City,Home Department - Police,Gorwa,Analog PTZ,Honeywell,Government,22.333097,73.156698,Cloud,15,2022,Active,TRUE
CAM01790,Vadodara City,Home Department - Police,Gotri,IP PTZ,Dahua,Government,22.311586,73.139368,Cloud,15,2018,Active,TRUE
CAM01791,Vadodara City,Home Department - Police,Gotri,Analog PTZ,CP Plus,Government,22.310722,73.138421,Cloud,30,2019,Active,TRUE
CAM01792,Vadodara City,Home Department - Police,Gotri,Analog PTZ,CP Plus,Government,22.311073,73.138414,Cloud,15,2018,Offline,TRUE
CAM01793,Vadodara City,Home Department - Police,Gotri,IP Bullet,Bosch,Government,22.310342,73.13902,Local NVR,15,2020,Active,TRUE
CAM01794,Vadodara City,Home Department - Police,J P Road,Analog PTZ,CP Plus,Government,22.287406,73.153593,Cloud,7,2020,Active,TRUE
CAM01795,Vadodara City,Home Department - Police,J P Road,Analog Dome,Bosch,Government,22.288282,73.153615,Cloud,30,2016,Maintenance,TRUE
CAM01796,Vadodara City,Home Department - Police,J P Road,Analog PTZ,Honeywell,Government,22.287415,73.15333,Local NVR,30,2017,Offline,TRUE
CAM01797,Vadodara City,Home Department - Police,J P Road,Analog PTZ,Bosch,Government,22.288614,73.152109,Local NVR,30,2020,Maintenance,TRUE
CAM01798,Vadodara City,Home Department - Police,Jawaharnagar,Analog Dome,CP Plus,Government,22.392238,73.122028,Cloud,30,2021,Active,TRUE
CAM01799,Vadodara City,Home Department - Police,Jawaharnagar,IP PTZ,Dahua,Government,22.391416,73.121289,Local NVR,15,2023,Maintenance,TRUE
CAM01800,Vadodara City,Home Department - Police,Jawaharnagar,IP PTZ,Hikvision,Government,22.392153,73.12091,Cloud,15,2022,Maintenance,TRUE
CAM01801,Vadodara City,Home Department - Police,Karelibaug,IP Bullet,CP Plus,Government,22.306559,73.204311,Cloud,7,2022,Active,TRUE
CAM01802,Vadodara City,Home Department - Police,Karelibaug,Analog PTZ,CP Plus,Government,22.30632,73.204503,Cloud,15,2020,Maintenance,TRUE
CAM01803,Vadodara City,Home Department - Police,Karelibaug,Analog PTZ,CP Plus,Government,22.306575,73.205147,Cloud,15,2024,Offline,TRUE
CAM01804,Vadodara City,Home Department - Police,Karelibaug,IP PTZ,Hikvision,Government,22.307593,73.204432,Local NVR,7,2018,Active,TRUE
CAM01805,Vadodara City,Home Department - Police,Bapod,IP Bullet,Honeywell,Government,22.305883,73.239382,Local NVR,7,2018,Maintenance,TRUE
CAM01806,Vadodara City,Home Department - Police,Bapod,Analog PTZ,Dahua,Government,22.305495,73.24001,Local NVR,30,2018,Active,TRUE
CAM01807,Vadodara City,Home Department - Police,Bapod,Analog PTZ,CP Plus,Government,22.30569,73.239241,Local NVR,30,2021,Maintenance,TRUE
CAM01808,Vadodara City,Home Department - Police,Mahila,IP Bullet,Dahua,Government,22.305362,73.20465,Cloud,15,2019,Maintenance,TRUE
CAM01809,Vadodara City,Home Department - Police,Mahila,Analog PTZ,CP Plus,Government,22.306746,73.204983,Cloud,15,2025,Offline,TRUE
CAM01810,Vadodara City,Home Department - Police,Makarpura,IP PTZ,Honeywell,Government,22.270952,73.203398,Local NVR,7,2019,Active,TRUE
CAM01811,Vadodara City,Home Department - Police,Makarpura,Analog Dome,Dahua,Government,22.270597,73.202473,Cloud,30,2018,Maintenance,TRUE
CAM01812,Vadodara City,Home Department - Police,Manjalpur,IP Dome,Bosch,Government,22.256462,73.181392,Local NVR,7,2020,Active,TRUE
CAM01813,Vadodara City,Home Department - Police,Manjalpur,IP PTZ,CP Plus,Government,22.256658,73.180443,Cloud,30,2016,Active,TRUE
CAM01814,Vadodara City,Home Department - Police,Manjalpur,Analog Dome,CP Plus,Government,22.255966,73.181273,Local NVR,15,2023,Maintenance,TRUE
CAM01815,Vadodara City,Home Department - Police,Navapura,Analog Dome,Honeywell,Government,22.289527,73.205499,Cloud,15,2019,Active,TRUE
CAM01816,Vadodara City,Home Department - Police,Navapura,Analog PTZ,CP Plus,Government,22.289762,73.204885,Local NVR,15,2024,Active,TRUE
CAM01817,Vadodara City,Home Department - Police,Navapura,IP Dome,Hikvision,Government,22.288975,73.204902,Local NVR,7,2020,Active,TRUE
CAM01818,Vadodara City,Home Department - Police,Panigate,IP PTZ,Honeywell,Government,22.300215,73.216416,Cloud,30,2023,Maintenance,TRUE
CAM01819,Vadodara City,Home Department - Police,Panigate,IP PTZ,Dahua,Government,22.300184,73.214823,Cloud,30,2020,Offline,TRUE
CAM01820,Vadodara City,Home Department - Police,Panigate,Analog PTZ,Hikvision,Government,22.299635,73.214922,Cloud,7,2018,Active,TRUE
CAM01821,Vadodara City,Home Department - Police,Ravpura,Analog Dome,Hikvision,Government,22.303826,73.195908,Local NVR,30,2022,Active,TRUE
CAM01822,Vadodara City,Home Department - Police,Ravpura,Analog PTZ,Dahua,Government,22.303679,73.196241,Cloud,30,2016,Active,TRUE
CAM01823,Vadodara City,Home Department - Police,Ravpura,IP Dome,Hikvision,Government,22.304268,73.196938,Cloud,7,2023,Active,TRUE
CAM01824,Vadodara City,Home Department - Police,Ravpura,IP Dome,Dahua,Government,22.303908,73.197345,Local NVR,15,2019,Active,TRUE
CAM01825,Vadodara City,Home Department - Police,Sama,Analog Dome,Hikvision,Government,22.345911,73.176523,Local NVR,30,2022,Maintenance,TRUE
CAM01826,Vadodara City,Home Department - Police,Sama,IP Bullet,Bosch,Government,22.346543,73.177385,Cloud,7,2017,Active,TRUE
CAM01827,Vadodara City,Home Department - Police,Sama,IP Dome,Hikvision,Government,22.345702,73.1765,Cloud,15,2024,Active,TRUE
CAM01828,Vadodara City,Home Department - Police,Sayajigunj,IP Bullet,Honeywell,Government,22.309244,73.182468,Local NVR,15,2018,Maintenance,TRUE
CAM01829,Vadodara City,Home Department - Police,Sayajigunj,Analog Dome,Dahua,Government,22.310211,73.183255,Local NVR,7,2016,Maintenance,TRUE
CAM01830,Vadodara City,Home Department - Police,Vadi,IP Bullet,CP Plus,Government,22.295757,73.209904,Local NVR,7,2016,Active,TRUE
CAM01831,Vadodara City,Home Department - Police,Vadi,Analog Dome,CP Plus,Government,22.296898,73.210591,Local NVR,7,2021,Active,TRUE
CAM01832,Vadodara City,Home Department - Police,Vadi,Analog PTZ,Dahua,Government,22.2966,73.211191,Local NVR,30,2025,Maintenance,TRUE
CAM01833,Vadodara City,Home Department - Police,Vadi,Analog PTZ,Dahua,Government,22.295923,73.209907,Cloud,15,2025,Active,TRUE
CAM01834,Vadodara City,Home Department - Police,Laxmipura,IP PTZ,Honeywell,Government,22.32689,73.139725,Local NVR,7,2016,Active,TRUE
CAM01835,Vadodara City,Home Department - Police,Laxmipura,IP Bullet,CP Plus,Government,22.326878,73.139908,Local NVR,30,2017,Active,TRUE
CAM01836,Vadodara City,Home Department - Police,Laxmipura,IP PTZ,Hikvision,Government,22.328271,73.140683,Cloud,30,2021,Active,TRUE
CAM01837,Vadodara City,Home Department - Police,Harni,IP Bullet,Dahua,Government,22.339433,73.220028,Cloud,15,2019,Maintenance,TRUE
CAM01838,Vadodara City,Home Department - Police,Harni,Analog Dome,CP Plus,Government,22.339809,73.220294,Local NVR,15,2022,Offline,TRUE
CAM01839,Vadodara City,Home Department - Police,Varasiya,IP Dome,Honeywell,Government,22.308626,73.219988,Cloud,7,2019,Active,TRUE
CAM01840,Vadodara City,Home Department - Police,Varasiya,IP Dome,Dahua,Government,22.309227,73.219755,Local NVR,15,2020,Offline,TRUE
CAM01841,Vadodara City,Home Department - Police,Varasiya,IP Bullet,CP Plus,Government,22.309842,73.218387,Local NVR,30,2021,Active,TRUE
CAM01842,Vadodara City,Home Department - Police,Varasiya,Analog PTZ,Hikvision,Government,22.308249,73.218963,Cloud,15,2016,Active,TRUE
CAM01843,Vadodara City,Home Department - Police,Nandesari,IP Dome,Hikvision,Government,22.414525,73.094354,Local NVR,7,2019,Active,TRUE
CAM01844,Vadodara City,Home Department - Police,Nandesari,Analog Dome,Honeywell,Government,22.413906,73.093981,Local NVR,15,2023,Active,TRUE
CAM01845,Vadodara City,Home Department - Police,Nandesari,IP Bullet,Hikvision,Government,22.414968,73.09354,Local NVR,30,2018,Maintenance,TRUE
CAM01846,Vadodara City,Home Department - Police,DCB,IP PTZ,CP Plus,Government,22.301667,73.214078,Cloud,30,2023,Active,TRUE
CAM01847,Vadodara City,Home Department - Police,DCB,Analog PTZ,Bosch,Government,22.302782,73.215027,Cloud,15,2020,Active,TRUE
CAM01848,Vadodara Rural,Home Department - Police,Bhadarwa,IP PTZ,Hikvision,Government,22.515236,73.130451,Cloud,30,2019,Maintenance,TRUE
CAM01849,Vadodara Rural,Home Department - Police,Bhadarwa,IP Dome,Dahua,Government,22.515752,73.130146,Local NVR,7,2019,Offline,TRUE
CAM01850,Vadodara Rural,Home Department - Police,Bhadarwa,IP Bullet,Dahua,Government,22.515407,73.130358,Local NVR,30,2024,Offline,TRUE
CAM01851,Vadodara Rural,Home Department - Police,Bhadarwa,IP PTZ,CP Plus,Government,22.515719,73.129458,Local NVR,15,2021,Maintenance,TRUE
CAM01852,Vadodara Rural,Home Department - Police,Chanod,Analog Dome,Bosch,Government,21.985761,73.454706,Local NVR,15,2023,Active,TRUE
CAM01853,Vadodara Rural,Home Department - Police,Chanod,Analog PTZ,Bosch,Government,21.985464,73.456033,Local NVR,30,2021,Active,TRUE
CAM01854,Vadodara Rural,Home Department - Police,Chanod,Analog Dome,Dahua,Government,21.985982,73.455058,Cloud,30,2018,Active,TRUE
CAM01855,Vadodara Rural,Home Department - Police,Dabhoi,IP Dome,Honeywell,Government,22.131484,73.425813,Cloud,30,2022,Active,TRUE
CAM01856,Vadodara Rural,Home Department - Police,Dabhoi,IP Bullet,CP Plus,Government,22.131036,73.425558,Local NVR,15,2024,Active,TRUE
CAM01857,Vadodara Rural,Home Department - Police,Desar,IP PTZ,Honeywell,Government,22.717617,73.291234,Local NVR,7,2024,Offline,TRUE
CAM01858,Vadodara Rural,Home Department - Police,Desar,IP Bullet,Bosch,Government,22.716932,73.290534,Cloud,30,2017,Active,TRUE
CAM01859,Vadodara Rural,Home Department - Police,Desar,IP Dome,Bosch,Government,22.717589,73.291408,Cloud,7,2024,Active,TRUE
CAM01860,Vadodara Rural,Home Department - Police,Karjan,Analog Dome,Hikvision,Government,22.05409,73.112615,Cloud,7,2019,Active,TRUE
CAM01861,Vadodara Rural,Home Department - Police,Karjan,IP Dome,Hikvision,Government,22.052786,73.112288,Local NVR,15,2018,Active,TRUE
CAM01862,Vadodara Rural,Home Department - Police,Mahila,Analog Dome,Dahua,Government,22.303251,73.195151,Local NVR,15,2016,Active,TRUE
CAM01863,Vadodara Rural,Home Department - Police,Mahila,IP PTZ,Honeywell,Government,22.301925,73.194731,Cloud,30,2025,Maintenance,TRUE
CAM01864,Vadodara Rural,Home Department - Police,Mahila,IP Dome,Dahua,Government,22.303309,73.19486,Local NVR,15,2021,Offline,TRUE
CAM01865,Vadodara Rural,Home Department - Police,Padara,IP PTZ,Hikvision,Government,22.241777,73.084361,Local NVR,7,2021,Maintenance,TRUE
CAM01866,Vadodara Rural,Home Department - Police,Padara,Analog Dome,Hikvision,Government,22.242382,73.08346,Cloud,7,2020,Active,TRUE
CAM01867,Vadodara Rural,Home Department - Police,Savli,IP PTZ,Hikvision,Government,22.557294,73.221977,Local NVR,15,2025,Offline,TRUE
CAM01868,Vadodara Rural,Home Department - Police,Savli,Analog Dome,Bosch,Government,22.558009,73.222908,Cloud,7,2019,Active,TRUE
CAM01869,Vadodara Rural,Home Department - Police,Savli,Analog Dome,Bosch,Government,22.557678,73.222585,Cloud,30,2016,Active,TRUE
CAM01870,Vadodara Rural,Home Department - Police,Shinor,IP Dome,Dahua,Government,21.910395,73.342237,Cloud,30,2024,Offline,TRUE
CAM01871,Vadodara Rural,Home Department - Police,Shinor,IP Bullet,Hikvision,Government,21.910784,73.342844,Local NVR,30,2020,Active,TRUE
CAM01872,Vadodara Rural,Home Department - Police,Shinor,IP Bullet,Bosch,Government,21.910668,73.342456,Local NVR,7,2017,Active,TRUE
CAM01873,Vadodara Rural,Home Department - Police,Vadodara Taluka,IP PTZ,Hikvision,Government,22.296346,73.204012,Local NVR,7,2018,Active,TRUE
CAM01874,Vadodara Rural,Home Department - Police,Vadodara Taluka,IP Bullet,Bosch,Government,22.295562,73.203789,Cloud,7,2023,Active,TRUE
CAM01875,Vadodara Rural,Home Department - Police,Vadodara Taluka,Analog Dome,Hikvision,Government,22.295201,73.203893,Local NVR,15,2025,Active,TRUE
CAM01876,Vadodara Rural,Home Department - Police,Vadugam,Analog Dome,Hikvision,Government,22.218122,72.981992,Local NVR,15,2021,Active,TRUE
CAM01877,Vadodara Rural,Home Department - Police,Vadugam,IP Dome,Hikvision,Government,22.21785,72.98172,Cloud,15,2022,Active,TRUE
CAM01878,Vadodara Rural,Home Department - Police,Vadugam,IP Bullet,Hikvision,Government,22.218202,72.98163,Cloud,7,2019,Active,TRUE
CAM01879,Vadodara Rural,Home Department - Police,Vadugam,Analog Dome,Dahua,Government,22.218375,72.981913,Local NVR,15,2023,Active,TRUE
CAM01880,Vadodara Rural,Home Department - Police,Vaghodia,IP Dome,CP Plus,Government,22.303334,73.403555,Cloud,7,2024,Active,TRUE
CAM01881,Vadodara Rural,Home Department - Police,Vaghodia,Analog PTZ,Hikvision,Government,22.30324,73.404074,Cloud,7,2016,Offline,TRUE
CAM01882,Vadodara Rural,Home Department - Police,Vaghodia,Analog PTZ,CP Plus,Government,22.304199,73.403865,Local NVR,7,2016,Maintenance,TRUE
CAM01883,Vadodara Rural,Home Department - Police,Vaghodia,IP PTZ,Bosch,Government,22.304442,73.403151,Cloud,7,2023,Active,TRUE
CAM01884,Vadodara Rural,Home Department - Police,Varnama,IP Bullet,CP Plus,Government,22.181555,73.182129,Cloud,7,2017,Maintenance,TRUE
CAM01885,Vadodara Rural,Home Department - Police,Varnama,IP Bullet,CP Plus,Government,22.181484,73.182777,Local NVR,30,2025,Active,TRUE
CAM01886,Vadodara Rural,Home Department - Police,Varnama,IP Dome,Bosch,Government,22.182248,73.18249,Cloud,15,2022,Maintenance,TRUE
CAM01887,Valsad,Home Department - Police,Dharampur,IP PTZ,Bosch,Government,20.537278,73.171882,Cloud,30,2021,Active,TRUE
CAM01888,Valsad,Home Department - Police,Dharampur,IP PTZ,CP Plus,Government,20.537794,73.172283,Cloud,30,2024,Offline,TRUE
CAM01889,Valsad,Home Department - Police,Dungri,IP Dome,Bosch,Government,20.690523,72.948402,Cloud,30,2025,Active,TRUE
CAM01890,Valsad,Home Department - Police,Dungri,Analog PTZ,Dahua,Government,20.690896,72.949666,Local NVR,15,2016,Maintenance,TRUE
CAM01891,Valsad,Home Department - Police,Dungri,Analog PTZ,Honeywell,Government,20.690798,72.950043,Local NVR,15,2021,Maintenance,TRUE
CAM01892,Valsad,Home Department - Police,Kaprada,Analog Dome,Honeywell,Government,20.343478,73.21963,Cloud,15,2025,Active,TRUE
CAM01893,Valsad,Home Department - Police,Kaprada,Analog Dome,Honeywell,Government,20.342764,73.219148,Cloud,15,2021,Active,TRUE
CAM01894,Valsad,Home Department - Police,Kaprada,Analog Dome,CP Plus,Government,20.344281,73.219842,Local NVR,15,2025,Active,TRUE
CAM01895,Valsad,Home Department - Police,Kaprada,IP Bullet,Dahua,Government,20.343619,73.218894,Local NVR,15,2020,Active,TRUE
CAM01896,Valsad,Home Department - Police,Mahila,IP Bullet,Dahua,Government,20.606585,72.928897,Cloud,30,2025,Active,TRUE
CAM01897,Valsad,Home Department - Police,Mahila,IP PTZ,Honeywell,Government,20.607105,72.928706,Cloud,7,2019,Active,TRUE
CAM01898,Valsad,Home Department - Police,Mahila,IP Bullet,Bosch,Government,20.606971,72.928081,Local NVR,7,2021,Maintenance,TRUE
CAM01899,Valsad,Home Department - Police,Mahila,IP PTZ,Honeywell,Government,20.606694,72.928198,Local NVR,7,2025,Active,TRUE
CAM01900,Valsad,Home Department - Police,Pardi,Analog Dome,Bosch,Government,20.516674,72.949324,Cloud,7,2022,Active,TRUE
CAM01901,Valsad,Home Department - Police,Pardi,IP PTZ,Honeywell,Government,20.518006,72.949559,Local NVR,30,2023,Offline,TRUE
CAM01902,Valsad,Home Department - Police,Pardi,IP PTZ,Honeywell,Government,20.517301,72.949578,Cloud,15,2022,Maintenance,TRUE
CAM01903,Valsad,Home Department - Police,Pardi,IP Dome,Dahua,Government,20.51724,72.949315,Cloud,7,2018,Active,TRUE
CAM01904,Valsad,Home Department - Police,Umargam,IP Dome,Bosch,Government,20.192987,72.749785,Cloud,7,2018,Offline,TRUE
CAM01905,Valsad,Home Department - Police,Umargam,Analog PTZ,Dahua,Government,20.192902,72.749023,Local NVR,7,2025,Active,TRUE
CAM01906,Valsad,Home Department - Police,Umargam,Analog Dome,Dahua,Government,20.193191,72.749909,Cloud,7,2020,Active,TRUE
CAM01907,Valsad,Home Department - Police,Umargam Marin,IP PTZ,CP Plus,Government,20.216044,72.750804,Cloud,7,2018,Active,TRUE
CAM01908,Valsad,Home Department - Police,Umargam Marin,IP PTZ,Hikvision,Government,20.216021,72.750537,Cloud,7,2020,Maintenance,TRUE
CAM01909,Valsad,Home Department - Police,Umargam Marin,IP Bullet,CP Plus,Government,20.215391,72.750259,Local NVR,7,2018,Active,TRUE
CAM01910,Valsad,Home Department - Police,Umargam Marin,Analog Dome,Bosch,Government,20.215423,72.749987,Local NVR,7,2025,Active,TRUE
CAM01911,Valsad,Home Department - Police,Valsad Rural,IP PTZ,CP Plus,Government,20.610014,72.929835,Local NVR,30,2023,Maintenance,TRUE
CAM01912,Valsad,Home Department - Police,Valsad Rural,IP PTZ,Bosch,Government,20.60853,72.930477,Local NVR,15,2019,Active,TRUE
CAM01913,Valsad,Home Department - Police,Valsad Town,Analog Dome,CP Plus,Government,20.606736,72.928409,Local NVR,7,2023,Active,TRUE
CAM01914,Valsad,Home Department - Police,Valsad Town,IP Bullet,Bosch,Government,20.606904,72.928969,Cloud,7,2022,Active,TRUE
